start_ns	end_ns	kind	bytes	src_kind	dst_kind	stream	api	kernel_before	kernel_after	embedding_sized	row_multiple
928843616	928854912	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
930116456	930127689	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
931458609	931469905	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
932922235	932933691	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
934176643	934187811	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
935425899	935437099	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
936744851	936756051	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
938281885	938293021	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
939648934	939660230	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
940989358	941000686	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
942342071	942353655	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
943611839	943623007	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
945033864	945045064	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
946359217	946371153	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
947701689	947713018	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
949033954	949045122	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
950334250	950345674	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
951619731	951631187	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
952947707	952959067	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
954315780	954326948	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
955580428	955591628	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
956954453	956965909	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
958308350	958319742	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
959651878	959667014	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
960994159	961006447	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
963824673	963836097	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
966624339	966640339	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
968080476	968097148	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
969498725	969511430	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
970842190	970853454	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
1197533118	1197572990	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1197673055	1197712831	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1197794688	1197834144	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1197910720	1197950369	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198026497	1198065793	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198139298	1198178818	Device-to-Host	1007488	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198252227	1198273283	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198315715	1198337379	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198380515	1198401795	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198447268	1198468932	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198511076	1198532516	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1198575685	1198596869	Device-to-Host	533376	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	no
1205279152	1205434545	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_q_stream_k_fixup	im2col_kernel	no	yes
1205600530	1205603506	Device-to-Device	3145728	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
1210947508	1210988276	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1211999771	1212048699	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1212094779	1212108156	Host-to-Device	262144	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	no	yes
1220777139	1220934708	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1228930056	1228970888	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1230305168	1230358609	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1230424145	1230445041	Host-to-Device	393216	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1238717574	1238875143	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1244248842	1244289578	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1245257776	1245305425	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1245349137	1245375345	Host-to-Device	524288	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1253718215	1253875176	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1259550636	1259591436	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1260789012	1260837236	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1260881013	1260912533	Host-to-Device	655360	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1270321169	1270512787	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1275904149	1275944917	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1277258206	1277306974	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1277368287	1277408767	Host-to-Device	786432	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1285373906	1285530515	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1290866837	1290909238	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1292411679	1292463808	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1292531168	1292578432	Host-to-Device	917504	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1301128535	1301289592	Host-to-Device	2875392	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
1301550298	1301552922	Device-to-Device	2875392	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
1306704027	1306743003	Device-to-Host	958464	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1307830658	1307877027	Host-to-Device	958464	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1307921251	1307961539	Host-to-Device	838656	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	no	no
1315764917	1315924566	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
1316040087	1316043095	Device-to-Device	3145728	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
1321343257	1321384025	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1322599393	1322645793	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1322696738	1322746082	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1330334355	1330484948	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1337804483	1337845251	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1338706953	1338753001	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1338812553	1338874314	Host-to-Device	1310720	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1347690946	1347852035	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1353227910	1353268646	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1354559118	1354609711	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1354677231	1354745616	Host-to-Device	1441792	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1362922308	1363125989	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1371302490	1371354874	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1372724259	1372766371	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1372833956	1372897348	Host-to-Device	1572864	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1382136703	1382363105	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1387750788	1387791620	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1389032268	1389078636	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1389123276	1389202701	Host-to-Device	1703936	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1396611228	1396762045	Host-to-Device	3145728	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1402229473	1402270177	Device-to-Host	1048576	Device	Pageable	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1403267911	1403309863	Host-to-Device	1048576	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	yes	yes
1403354088	1403432680	Host-to-Device	1835008	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_float	no	yes
1410785975	1410926136	Host-to-Device	2949120	Pageable	Device	13	cudaMemcpyAsync_v3020	mul_mat_vec_q	im2col_kernel	no	yes
1411120122	1411122778	Device-to-Device	2949120	Device	Device	15	cudaMemcpyAsync_v3020	convert_unary	cpy_scalar_transpose	no	yes
1416181786	1416220090	Device-to-Host	983040	Device	Pageable	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1417203873	1417243745	Host-to-Device	983040	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	yes	yes
1417290753	1417364866	Host-to-Device	1720320	Pinned	Device	13	cudaMemcpyAsync_v3020	k_bin_bcast	k_get_rows_float	no	yes
1421630653	1421638269	Host-to-Device	130560	Pinned	Device	13	cudaMemcpyAsync_v3020	mul_mat_q_stream_k_fixup	k_get_rows_kq	no	no
1429545232	1429556560	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	k_get_rows_kq	no	yes
1432024800	1432036000	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1434863602	1434874962	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1436252155	1436263387	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1437594308	1437605572	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1438926860	1438938220	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1440263189	1440274389	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1441613853	1441625086	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1442898982	1442910214	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1444141806	1444153070	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1445535799	1445547063	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1446813823	1446827103	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1448070215	1448081735	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1449400399	1449411600	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1450641495	1450652984	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1452000352	1452011552	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1453430889	1453442089	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1454735250	1454746450	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1456051546	1456062746	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1457306754	1457318722	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1458863244	1458874892	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1460184213	1460195445	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1461494941	1461506109	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1462724773	1462736101	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1464007853	1464019117	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1465254869	1465267093	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1466610558	1466621950	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1469160430	1469171822	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1471630270	1471641470	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1473034471	1473045703	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1474295535	1474306703	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1475541239	1475552471	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1476863232	1476874464	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1478203656	1478214857	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1479429072	1479440304	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1480799513	1480810713	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1482027297	1482038465	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1483260201	1483271401	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1484561713	1484572977	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1485853786	1485865402	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1487177442	1487188546	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1488425290	1488436490	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1489709394	1489720594	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1490950490	1490961882	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1492321635	1492332899	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1493555243	1493569931	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1495008628	1495019860	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
1496329597	1496341277	Device-to-Host	262144	Device	Pinned	14	cudaMemcpyAsync_v3020	mul_mat_vec_q	-	no	yes
