instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Registering extension opencv_extension version:0.9.0
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_jpeg_decoder codec:jpeg)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_jpeg2k_decoder codec:jpeg2k)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_png_decoder codec:png)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_bmp_decoder codec:bmp)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_pnm_decoder codec:pnm)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_tiff_decoder codec:tiff)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering decoder (id:opencv_webp_decoder codec:webp)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_jpeg_encoder codec:jpeg)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_jpeg2k_encoder codec:jpeg2k)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_png_encoder codec:png)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_bmp_encoder codec:bmp)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_pnm_encoder codec:pnm)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_tiff_encoder codec:tiff)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:opencv_webp_encoder codec:webp)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Loading extension module: /opt/nvidia/nvimgcodec/extensions/libnvpnm_ext.so.0.9.0
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Registering extension nvpnm_extension version:0.9.0
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Framework is registering encoder (id:nvpnm_encoder codec:pnm)
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Loading extension module: /opt/nvidia/nvimgcodec/extensions/libnvtiff_ext.so.0.9.0
instance	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Registering extension nvtiff_extension version:0.9.0
instance	severity=0x10000	category=0x1	codec=-	codec_id=nvtiff_ext	Failed to load nvTIFF library or retrieve version. Decoders and encoders will not be registered.
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-baseline-420.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-baseline-420.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-420.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-420.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-420.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-baseline-420.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-420.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: libjpeg_turbo_decoder process #0
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-baseline-444.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-baseline-444.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-444.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-444.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-444.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-baseline-444.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-baseline-444.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: libjpeg_turbo_decoder process #0
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-gray.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-gray.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-gray.jpg:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-gray.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-gray.jpg:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	nvjpeg_lossless_decoder selecting max batch size to 1 mini_bs=-1
bars-gray.jpg:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: nvjpeg_cuda_decoder process #0
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create libjpeg_turbo_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_jpeg_decoder load_hint 1 load_hint_policy 2
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-gray.jpg:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: libjpeg_turbo_decoder process #0
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-large.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars-large.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-large.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-large.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-large.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-large.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-large.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-large.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-palette.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars-palette.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-palette.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-palette.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-palette.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-palette.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-palette.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars-palette.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars.png:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars.png:gpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars.png:hw	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars.png:hybrid	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create opencv_png_decoder load_hint 1 load_hint_policy 2
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	ImageGenericDecoder::decode num_samples=1
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	decode num_samples=1
bars.png:cpu	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	0: opencv_png_decoder process #0
bars-progressive.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Requested num_threads=1, cpu_cores_count=12, selected num_threads=1
bars-progressive.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	Using default of 1 CUDA streams
bars-progressive.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_cuda_decoder load_hint 1 load_hint_policy 2
bars-progressive.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvjpeg_cuda_decoder	Fancy upsampling enabled; performance may be worse compared to simple upsampling
bars-progressive.jpg:any	severity=0x100	category=0x1	codec=-	codec_id=nvimgcodec	create nvjpeg_lossless_decoder load_hint 1 load_hint_policy 2
