probe	device=NVIDIA GeForce RTX 4070 Ti	nvimgcodec=0.9.0	cvcuda=0.17.0	projector=qwen3vl_merger	preprocessor=dyn_size	resize_algo=bicubic	pad=ceil	patch_size=16	n_merge=2	image_size=768	min_pixels=8192	max_pixels=4194304	mean=0.500000,0.500000,0.500000	std=0.500000,0.500000,0.500000
reference_decode	image=bars-baseline-420.jpg	encoded_bytes=12737	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=3	decoded_bytes=280800	digest=ca85e862d2bb1289
decode	image=bars-baseline-444.jpg	policy=hw	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-baseline-444.jpg	policy=hybrid	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=6864a3a3569f02eb	vs_stb_compared=280800	vs_stb_differing=1479	vs_stb_max_abs=3	vs_stb_identical=no
decode	image=bars-baseline-444.jpg	policy=cpu	status=success	codec=jpeg	decoder=libjpeg_turbo_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=7d291316628a9a32	vs_stb_compared=280800	vs_stb_differing=850	vs_stb_max_abs=2	vs_stb_identical=no
preproc	image=bars-baseline-444.jpg	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-baseline-444.jpg	entry=0	width=352	height=256	elements=270336	digest=f2b2df0556d2271f
preproc_compare	image=bars-baseline-444.jpg	entry=0	op=resize_linear	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=33420	differing_fraction=0.123624	max_abs_f32=0.25098	max_abs_u8=32	digest=fbcabe48492036fb
preproc_compare	image=bars-baseline-444.jpg	entry=0	op=resize_cubic	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=20580	differing_fraction=0.076127	max_abs_f32=0.188235	max_abs_u8=24	digest=4c7ccc1abdcfc16b
preproc_compare	image=bars-baseline-444.jpg	entry=0	op=hqresize_linear_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=34313	differing_fraction=0.126927	max_abs_f32=0.282353	max_abs_u8=36	digest=e9f2daadd3ddf1ab
preproc_compare	image=bars-baseline-444.jpg	entry=0	op=hqresize_cubic_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=5982	differing_fraction=0.022128	max_abs_f32=0.14902	max_abs_u8=19	digest=f42b5250bb9edb6e
reference_decode	image=bars-gray.jpg	encoded_bytes=10337	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=1	decoded_bytes=280800	digest=800ccd304882f3d0
decode	image=bars-gray.jpg	policy=any	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=d82adfb49f5cb66c	vs_stb_compared=280800	vs_stb_differing=1290	vs_stb_max_abs=1	vs_stb_identical=no
decode	image=bars-gray.jpg	policy=gpu	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-gray.jpg	policy=hw	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-gray.jpg	policy=hybrid	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=d82adfb49f5cb66c	vs_stb_compared=280800	vs_stb_differing=1290	vs_stb_max_abs=1	vs_stb_identical=no
decode	image=bars-gray.jpg	policy=cpu	status=success	codec=jpeg	decoder=libjpeg_turbo_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=a5185c5178ddda1b	vs_stb_compared=280800	vs_stb_differing=831	vs_stb_max_abs=1	vs_stb_identical=no
preproc	image=bars-gray.jpg	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-gray.jpg	entry=0	width=352	height=256	elements=270336	digest=358ef8778d3e1a85
preproc_compare	image=bars-gray.jpg	entry=0	op=resize_linear	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=31671	differing_fraction=0.117154	max_abs_f32=0.25098	max_abs_u8=32	digest=f064f7ac6b2b1972
preproc_compare	image=bars-gray.jpg	entry=0	op=resize_cubic	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=19614	differing_fraction=0.072554	max_abs_f32=0.188235	max_abs_u8=24	digest=d27427e5830b1456
preproc_compare	image=bars-gray.jpg	entry=0	op=hqresize_linear_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=32637	differing_fraction=0.120728	max_abs_f32=0.282353	max_abs_u8=36	digest=b11ebed342a1cb7d
preproc_compare	image=bars-gray.jpg	entry=0	op=hqresize_cubic_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=5694	differing_fraction=0.021063	max_abs_f32=0.141176	max_abs_u8=18	digest=983357c35341f9f5
reference_decode	image=bars-large.png	encoded_bytes=8387	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=1080	height=780	source_channels=3	decoded_bytes=2527200	digest=9cbf652c502495c3
decode	image=bars-large.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=1080	height=780	decoded_bytes=2527200	output_memory=device	digest=9cbf652c502495c3	vs_stb_compared=2527200	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=bars-large.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=1080	height=780	decoded_bytes=2527200	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-large.png	policy=hw	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=1080	height=780	decoded_bytes=2527200	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-large.png	policy=hybrid	status=can_decode:codec_unsupported	codec=png	decoder=-	extensions=nvimgcodec	width=1080	height=780	decoded_bytes=2527200	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-large.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=1080	height=780	decoded_bytes=2527200	output_memory=device	digest=9cbf652c502495c3	vs_stb_compared=2527200	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=bars-large.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-large.png	entry=0	width=1088	height=768	elements=2506752	digest=da61f5dd647029e3
preproc_compare	image=bars-large.png	entry=0	op=resize_linear	source=device_decode	target=1088x768	resample=1064x768	pad=ceil	offset=12,0	result=differs	compared=2506752	differing=95710	differing_fraction=0.038181	max_abs_f32=0.227451	max_abs_u8=29	digest=5663c4cc565028f2
preproc_compare	image=bars-large.png	entry=0	op=resize_cubic	source=device_decode	target=1088x768	resample=1064x768	pad=ceil	offset=12,0	result=differs	compared=2506752	differing=69397	differing_fraction=0.027684	max_abs_f32=0.12549	max_abs_u8=16	digest=0803833a2a423cb3
preproc_compare	image=bars-large.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=1088x768	resample=1064x768	pad=ceil	offset=12,0	result=differs	compared=2506752	differing=97223	differing_fraction=0.038784	max_abs_f32=0.227451	max_abs_u8=29	digest=ac87d88e8cd3e0da
preproc_compare	image=bars-large.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=1088x768	resample=1064x768	pad=ceil	offset=12,0	result=differs	compared=2506752	differing=3017	differing_fraction=0.001204	max_abs_f32=0.0862745	max_abs_u8=11	digest=487d82285ec426da
reference_decode	image=bars-palette.png	encoded_bytes=698	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=3	decoded_bytes=280800	digest=85242850f11335c3
decode	image=bars-palette.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=bars-palette.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-palette.png	policy=hw	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-palette.png	policy=hybrid	status=can_decode:codec_unsupported	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-palette.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=bars-palette.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-palette.png	entry=0	width=352	height=256	elements=270336	digest=f14a60e957a22efc
preproc_compare	image=bars-palette.png	entry=0	op=resize_linear	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25136	differing_fraction=0.092981	max_abs_f32=0.258824	max_abs_u8=33	digest=51aaacae505806c2
preproc_compare	image=bars-palette.png	entry=0	op=resize_cubic	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=16599	differing_fraction=0.061401	max_abs_f32=0.188235	max_abs_u8=24	digest=cc0d31e58171fc5e
preproc_compare	image=bars-palette.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25635	differing_fraction=0.094826	max_abs_f32=0.290196	max_abs_u8=37	digest=200473c1d8ad5ab6
preproc_compare	image=bars-palette.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=2321	differing_fraction=0.008586	max_abs_f32=0.172549	max_abs_u8=22	digest=68c183b55eef5656
reference_decode	image=bars.png	encoded_bytes=1728	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=3	decoded_bytes=280800	digest=85242850f11335c3
decode	image=bars.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=bars.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars.png	policy=hw	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars.png	policy=hybrid	status=can_decode:codec_unsupported	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=bars.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars.png	entry=0	width=352	height=256	elements=270336	digest=f14a60e957a22efc
preproc_compare	image=bars.png	entry=0	op=resize_linear	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25136	differing_fraction=0.092981	max_abs_f32=0.258824	max_abs_u8=33	digest=51aaacae505806c2
preproc_compare	image=bars.png	entry=0	op=resize_cubic	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=16599	differing_fraction=0.061401	max_abs_f32=0.188235	max_abs_u8=24	digest=cc0d31e58171fc5e
preproc_compare	image=bars.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25635	differing_fraction=0.094826	max_abs_f32=0.290196	max_abs_u8=37	digest=200473c1d8ad5ab6
preproc_compare	image=bars.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=2321	differing_fraction=0.008586	max_abs_f32=0.172549	max_abs_u8=22	digest=68c183b55eef5656
reference_decode	image=bars-progressive.jpg	encoded_bytes=9670	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=3	decoded_bytes=280800	digest=ca85e862d2bb1289
decode	image=bars-progressive.jpg	policy=any	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=d748a2fbb1ae5ef4	vs_stb_compared=280800	vs_stb_differing=7785	vs_stb_max_abs=3	vs_stb_identical=no
decode	image=bars-progressive.jpg	policy=gpu	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-progressive.jpg	policy=hw	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-progressive.jpg	policy=hybrid	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=d748a2fbb1ae5ef4	vs_stb_compared=280800	vs_stb_differing=7785	vs_stb_max_abs=3	vs_stb_identical=no
decode	image=bars-progressive.jpg	policy=cpu	status=success	codec=jpeg	decoder=libjpeg_turbo_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=6cf7bd81007afbf1	vs_stb_compared=280800	vs_stb_differing=6971	vs_stb_max_abs=3	vs_stb_identical=no
preproc	image=bars-progressive.jpg	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-progressive.jpg	entry=0	width=352	height=256	elements=270336	digest=a67106c9a9307f05
preproc_compare	image=bars-progressive.jpg	entry=0	op=resize_linear	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=34971	differing_fraction=0.129361	max_abs_f32=0.25098	max_abs_u8=32	digest=863d53e3f3782fcd
preproc_compare	image=bars-progressive.jpg	entry=0	op=resize_cubic	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=22205	differing_fraction=0.082139	max_abs_f32=0.188235	max_abs_u8=24	digest=91a3ca48d8c7f386
preproc_compare	image=bars-progressive.jpg	entry=0	op=hqresize_linear_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=36125	differing_fraction=0.133630	max_abs_f32=0.282353	max_abs_u8=36	digest=3dad636d5d2e8635
preproc_compare	image=bars-progressive.jpg	entry=0	op=hqresize_cubic_aa	source=stb_upload	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=6954	differing_fraction=0.025724	max_abs_f32=0.141176	max_abs_u8=18	digest=e2ebb35d315c75b1
reference_decode	image=bars-rgba.png	encoded_bytes=1706	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=4	decoded_bytes=280800	digest=85242850f11335c3
decode	image=bars-rgba.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=bars-rgba.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-rgba.png	policy=hw	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-rgba.png	policy=hybrid	status=can_decode:codec_unsupported	codec=png	decoder=-	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=bars-rgba.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=360	height=260	decoded_bytes=280800	output_memory=device	digest=85242850f11335c3	vs_stb_compared=280800	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=bars-rgba.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=bars-rgba.png	entry=0	width=352	height=256	elements=270336	digest=f14a60e957a22efc
preproc_compare	image=bars-rgba.png	entry=0	op=resize_linear	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25136	differing_fraction=0.092981	max_abs_f32=0.258824	max_abs_u8=33	digest=51aaacae505806c2
preproc_compare	image=bars-rgba.png	entry=0	op=resize_cubic	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=16599	differing_fraction=0.061401	max_abs_f32=0.188235	max_abs_u8=24	digest=cc0d31e58171fc5e
preproc_compare	image=bars-rgba.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=25635	differing_fraction=0.094826	max_abs_f32=0.290196	max_abs_u8=37	digest=200473c1d8ad5ab6
preproc_compare	image=bars-rgba.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=352x256	resample=352x255	pad=ceil	offset=0,0	result=differs	compared=270336	differing=2321	differing_fraction=0.008586	max_abs_f32=0.172549	max_abs_u8=22	digest=68c183b55eef5656
reference_decode	image=page.png	encoded_bytes=2316	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=460	height=320	source_channels=3	decoded_bytes=441600	digest=698968c5b23e0b03
decode	image=page.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=460	height=320	decoded_bytes=441600	output_memory=device	digest=698968c5b23e0b03	vs_stb_compared=441600	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=page.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=460	height=320	decoded_bytes=441600	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=page.png	policy=hw	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=460	height=320	decoded_bytes=441600	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=page.png	policy=hybrid	status=can_decode:codec_unsupported	codec=png	decoder=-	extensions=nvimgcodec	width=460	height=320	decoded_bytes=441600	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=page.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=460	height=320	decoded_bytes=441600	output_memory=device	digest=698968c5b23e0b03	vs_stb_compared=441600	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=page.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=page.png	entry=0	width=448	height=320	elements=430080	digest=36c96a0db5625038
preproc_compare	image=page.png	entry=0	op=resize_linear	source=device_decode	target=448x320	resample=448x312	pad=ceil	offset=0,4	result=differs	compared=430080	differing=85369	differing_fraction=0.198496	max_abs_f32=0.392157	max_abs_u8=50	digest=c4ce881a9b50b755
preproc_compare	image=page.png	entry=0	op=resize_cubic	source=device_decode	target=448x320	resample=448x312	pad=ceil	offset=0,4	result=differs	compared=430080	differing=61576	differing_fraction=0.143173	max_abs_f32=0.235294	max_abs_u8=30	digest=337b8e8ccc55e374
preproc_compare	image=page.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=448x320	resample=448x312	pad=ceil	offset=0,4	result=differs	compared=430080	differing=86705	differing_fraction=0.201602	max_abs_f32=0.407843	max_abs_u8=52	digest=f92ad3a63dc04e7c
preproc_compare	image=page.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=448x320	resample=448x312	pad=ceil	offset=0,4	result=differs	compared=430080	differing=20001	differing_fraction=0.046505	max_abs_f32=0.172549	max_abs_u8=22	digest=d4a3af81cb28791f
reference_decode	image=shapes.png	encoded_bytes=1030	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=320	height=200	source_channels=3	decoded_bytes=192000	digest=d50b84d382e3e68d
decode	image=shapes.png	policy=any	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=320	height=200	decoded_bytes=192000	output_memory=device	digest=d50b84d382e3e68d	vs_stb_compared=192000	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
decode	image=shapes.png	policy=gpu	status=decoder_create:arch_mismatch	codec=png	decoder=-	extensions=nvimgcodec	width=320	height=200	decoded_bytes=192000	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
