subject	promoted-2026-08-31-08596370-m0	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-08-31-08596370-m1	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
subject	promoted-2026-08-31-08596370-m2	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease
subject	promoted-2026-08-31-08596370-m3	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease
subject	promoted-2026-08-31-08596370-m4	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-08-31-08596370-m5	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-08-31-08596370-m6	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-08-31-08596370-m7	$WORK/p-d3843f3fd08ac567e6c316704df0ebd38405be0d	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-a6f4e1b1-m0	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-09-01-a6f4e1b1-m1	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
subject	promoted-2026-09-01-a6f4e1b1-m2	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-a6f4e1b1-m3	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-a6f4e1b1-m4	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-a6f4e1b1-m5	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-a6f4e1b1-m6	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-a6f4e1b1-m7	$WORK/p-15f09530f690f3df8fc27100281f365280018fa6	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-f326f001-m0	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-09-01-f326f001-m1	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
subject	promoted-2026-09-01-f326f001-m2	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-f326f001-m3	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-f326f001-m4	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-f326f001-m5	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-f326f001-m6	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-f326f001-m7	$WORK/p-246f45f32ed995d29282074fd958ecc3f8f052b4	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-9e68f14e-m0	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-09-01-9e68f14e-m1	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
subject	promoted-2026-09-01-9e68f14e-m2	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-9e68f14e-m3	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease
subject	promoted-2026-09-01-9e68f14e-m4	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-9e68f14e-m5	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-9e68f14e-m6	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-01-9e68f14e-m7	$WORK/p-b1f8df3fde971490b690be3836bacf0f8c2247fe	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-03-14c6dd06-m0	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-09-03-14c6dd06-m1	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
subject	promoted-2026-09-03-14c6dd06-m2	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease
subject	promoted-2026-09-03-14c6dd06-m3	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease
subject	promoted-2026-09-03-14c6dd06-m4	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-03-14c6dd06-m5	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-03-14c6dd06-m6	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-03-14c6dd06-m7	$WORK/p-7be5ad0abef73193780c5680f7a48de66490bb60	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps llama-server-vulkan-workload-lease llama-cuda-mmvq-crossover-ad104
subject	promoted-2026-09-04-4f94fc43-m0	$WORK/p-1325fa4c7251d16be1296b63328a4fd83edadefd	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy 
subject	promoted-2026-09-04-4f94fc43-m1	$WORK/p-1325fa4c7251d16be1296b63328a4fd83edadefd	0d6e3be391768d5b0aaa8854904b268fbe3867ff4e76c8cba25c201bc5038b0	llama-vulkan-low-priority llama-no-cpu-fallback llama-vulkan-duty-cycle llama-vulkan-runtime-submit-limit llama-vulkan-submit-trace llama-router-tools-proxy llama-vulkan-view-alias-deps
