graph_index	t_ns	mode	n_nodes	op	path	detail	src0_name	dst_name	src0_type	src1_type	dst_type	ne00	ne01	ne02	ne03	ne10	ne11	ne12	ne13	nb01	nb02	nb03	nb11	nb12	nb13	src0_contiguous	src1_contiguous	src0_transposed	batch_count	launches
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.1.ffn_gate.weight	ffn_gate-1	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.1.ffn_up.weight	ffn_up-1	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.1.ssm_alpha.weight	node_97	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.1.ssm_beta.weight	node_103	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.1.ssm_out.weight	linear_attn_out-1	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.attn_gate.weight	z-10	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.attn_qkv.weight	node_619	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ffn_down.weight	ffn_out-10	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ffn_gate.weight	ffn_gate-10	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ffn_up.weight	ffn_up-10	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ssm_alpha.weight	node_640	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ssm_beta.weight	node_646	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.10.ssm_out.weight	linear_attn_out-10	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.attn_k.weight	Kcur-11	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.attn_output.weight	attn_output-11	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.attn_q.weight	Qcur_full-11	q8_0	f32	f32	1024	4096	1	1	1024	2	1	1	1088	4456448	4456448	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.attn_v.weight	Vcur-11	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.ffn_down.weight	ffn_out-11	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.ffn_gate.weight	ffn_gate-11	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.11.ffn_up.weight	ffn_up-11	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.attn_gate.weight	z-12	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.attn_qkv.weight	node_733	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ffn_down.weight	ffn_out-12	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ffn_gate.weight	ffn_gate-12	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ffn_up.weight	ffn_up-12	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ssm_alpha.weight	node_754	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ssm_beta.weight	node_760	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.12.ssm_out.weight	linear_attn_out-12	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.attn_gate.weight	z-13	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.attn_qkv.weight	node_796	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ffn_down.weight	ffn_out-13	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ffn_gate.weight	ffn_gate-13	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ffn_up.weight	ffn_up-13	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ssm_alpha.weight	node_817	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ssm_beta.weight	node_823	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.13.ssm_out.weight	linear_attn_out-13	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.attn_gate.weight	z-14	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.attn_qkv.weight	node_859	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ffn_down.weight	ffn_out-14	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ffn_gate.weight	ffn_gate-14	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ffn_up.weight	ffn_up-14	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ssm_alpha.weight	node_880	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ssm_beta.weight	node_886	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.14.ssm_out.weight	linear_attn_out-14	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.attn_k.weight	Kcur-15	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.attn_output.weight	attn_output-15	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.attn_q.weight	Qcur_full-15	q8_0	f32	f32	1024	4096	1	1	1024	2	1	1	1088	4456448	4456448	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.attn_v.weight	Vcur-15	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.ffn_down.weight	ffn_out-15	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.ffn_gate.weight	ffn_gate-15	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.15.ffn_up.weight	ffn_up-15	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.attn_gate.weight	z-16	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.attn_qkv.weight	node_973	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ffn_down.weight	ffn_out-16	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ffn_gate.weight	ffn_gate-16	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ffn_up.weight	ffn_up-16	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ssm_alpha.weight	node_994	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ssm_beta.weight	node_1000	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.16.ssm_out.weight	linear_attn_out-16	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.attn_gate.weight	z-17	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.attn_qkv.weight	node_1036	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ffn_down.weight	ffn_out-17	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ffn_gate.weight	ffn_gate-17	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ffn_up.weight	ffn_up-17	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ssm_alpha.weight	node_1057	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ssm_beta.weight	node_1063	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.17.ssm_out.weight	linear_attn_out-17	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.attn_gate.weight	z-18	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.attn_qkv.weight	node_1099	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ffn_down.weight	ffn_out-18	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ffn_gate.weight	ffn_gate-18	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ffn_up.weight	ffn_up-18	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ssm_alpha.weight	node_1120	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ssm_beta.weight	node_1126	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.18.ssm_out.weight	linear_attn_out-18	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.attn_k.weight	Kcur-19	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.attn_output.weight	attn_output-19	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.attn_q.weight	Qcur_full-19	q8_0	f32	f32	1024	4096	1	1	1024	2	1	1	1088	4456448	4456448	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.attn_v.weight	Vcur-19	q8_0	f32	f32	1024	512	1	1	1024	2	1	1	1088	557056	557056	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.ffn_down.weight	ffn_out-19	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.ffn_gate.weight	ffn_gate-19	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.19.ffn_up.weight	ffn_up-19	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.attn_gate.weight	z-2	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.attn_qkv.weight	node_139	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ffn_down.weight	ffn_out-2	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ffn_gate.weight	ffn_gate-2	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ffn_up.weight	ffn_up-2	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ssm_alpha.weight	node_160	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ssm_beta.weight	node_166	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.2.ssm_out.weight	linear_attn_out-2	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.attn_gate.weight	z-20	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.attn_qkv.weight	node_1213	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ffn_down.weight	ffn_out-20	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ffn_gate.weight	ffn_gate-20	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ffn_up.weight	ffn_up-20	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ssm_alpha.weight	node_1234	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ssm_beta.weight	node_1240	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.20.ssm_out.weight	linear_attn_out-20	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.attn_gate.weight	z-21	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.attn_qkv.weight	node_1276	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ffn_down.weight	ffn_out-21	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ffn_gate.weight	ffn_gate-21	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ffn_up.weight	ffn_up-21	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ssm_alpha.weight	node_1297	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ssm_beta.weight	node_1303	q8_0	f32	f32	1024	16	1	1	1024	2	1	1	1088	17408	17408	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.21.ssm_out.weight	linear_attn_out-21	q8_0	f32	f32	2048	1024	1	1	2048	2	1	1	2176	2228224	2228224	8192	16384	16384	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.22.attn_gate.weight	z-22	q8_0	f32	f32	1024	2048	1	1	1024	2	1	1	1088	2228224	2228224	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.22.attn_qkv.weight	node_1339	q8_0	f32	f32	1024	6144	1	1	1024	2	1	1	1088	6684672	6684672	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.22.ffn_down.weight	ffn_out-22	q8_0	f32	f32	3584	1024	1	1	3584	2	1	1	3808	3899392	3899392	14336	28672	28672	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.22.ffn_gate.weight	ffn_gate-22	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
0	1788292017563178441	eager	1447	MUL_MAT	MMVQ	-	blk.22.ffn_up.weight	ffn_up-22	q8_0	f32	f32	1024	3584	1	1	1024	2	1	1	1088	3899392	3899392	4096	8192	8192	1	1	0	1	1
